InvoiceNo,StockCode,Description,Quantity,UnitPrice,CustomerID,Country,Invoice_Date,day,month,year,hour
560425,81950B,,-23,0,,United Kingdom,7/18/2011 15:15,18,7,2011,15
560427,84629,,-2,0,,United Kingdom,7/18/2011 15:16,18,7,2011,15
560428,21634,,-169,0,,United Kingdom,7/18/2011 15:17,18,7,2011,15
560429,85086A,,6,0,,United Kingdom,7/18/2011 15:17,18,7,2011,15
560440,84029E,,-1,0,,United Kingdom,7/18/2011 16:36,18,7,2011,16
560565,82583,FBA,160,0,,United Kingdom,7/19/2011 13:44,19,7,2011,13
560578,22034,,12,0,,United Kingdom,7/19/2011 15:12,19,7,2011,15
560583,17096,,-7,0,,United Kingdom,7/19/2011 15:31,19,7,2011,15
560600,18007,,-2834,0,,United Kingdom,7/19/2011 17:04,19,7,2011,17
560717,84576,damaged,-3,0,,United Kingdom,7/20/2011 13:28,20,7,2011,13
560719,84877A,,-21,0,,United Kingdom,7/20/2011 13:30,20,7,2011,13
560722,16049,,-31,0,,United Kingdom,7/20/2011 13:37,20,7,2011,13
560730,84797B,,-2,0,,United Kingdom,7/20/2011 14:53,20,7,2011,14
560737,84798B,,-109,0,,United Kingdom,7/20/2011 15:34,20,7,2011,15
560819,21686,,2,0,,United Kingdom,7/21/2011 10:53,21,7,2011,10
560830,81953B,,-6,0,,United Kingdom,7/21/2011 12:03,21,7,2011,12
560831,81950V,,-1,0,,United Kingdom,7/21/2011 12:04,21,7,2011,12
560857,35819P,,108,0,,United Kingdom,7/21/2011 13:21,21,7,2011,13
560867,21891,,-21,0,,United Kingdom,7/21/2011 14:10,21,7,2011,14
560889,84789,,1,0,,United Kingdom,7/21/2011 16:42,21,7,2011,16
560890,84402B,,1,0,,United Kingdom,7/21/2011 16:43,21,7,2011,16
560923,22777,,-14,0,,United Kingdom,7/22/2011 8:54,22,7,2011,8
560939,84907,,-3,0,,United Kingdom,7/22/2011 11:20,22,7,2011,11
560940,72127,,-53,0,,United Kingdom,7/22/2011 11:20,22,7,2011,11
560941,85230E,,-178,0,,United Kingdom,7/22/2011 11:21,22,7,2011,11
560986,23084,,24,0,,United Kingdom,7/22/2011 13:03,22,7,2011,13
561086,15036,,-530,0,,United Kingdom,7/25/2011 9:32,25,7,2011,9
561103,85103,stock creditted wrongly,-32,0,,United Kingdom,7/25/2011 11:23,25,7,2011,11
561107,84763,,-5,0,,United Kingdom,7/25/2011 11:42,25,7,2011,11
561108,46775D,,-7,0,,United Kingdom,7/25/2011 11:43,25,7,2011,11
561110,85087,,-16,0,,United Kingdom,7/25/2011 11:44,25,7,2011,11
561249,DCGS0073,ebay,-4,0,,United Kingdom,7/26/2011 11:51,26,7,2011,11
561250,DCGS0071,,-2,0,,United Kingdom,7/26/2011 11:51,26,7,2011,11
561251,DCGS0070,,-8,0,,United Kingdom,7/26/2011 11:51,26,7,2011,11
561252,DCGS0069,ebay,-5,0,,United Kingdom,7/26/2011 11:52,26,7,2011,11
561253,DCGS0068,ebay,-10,0,,United Kingdom,7/26/2011 11:52,26,7,2011,11
561254,DCGS0067,ebay,-11,0,,United Kingdom,7/26/2011 11:52,26,7,2011,11
561255,DCGS0066P,,-3,0,,United Kingdom,7/26/2011 11:52,26,7,2011,11
561256,DCGS0003,ebay,-7,0,,United Kingdom,7/26/2011 11:53,26,7,2011,11
561271,10080,,170,0,,United Kingdom,7/26/2011 12:18,26,7,2011,12
561282,21868,,13,0,,United Kingdom,7/26/2011 12:24,26,7,2011,12
561284,22167, OVAL WALL MIRROR DIAMANTE ,1,0,16818,United Kingdom,7/26/2011 12:24,26,7,2011,12
561323,81952B,,11,0,,United Kingdom,7/26/2011 13:03,26,7,2011,13
561326,21294,damaged,-227,0,,United Kingdom,7/26/2011 13:50,26,7,2011,13
561327,85213,,36,0,,United Kingdom,7/26/2011 13:54,26,7,2011,13
561354,21792,,-8,0,,United Kingdom,7/26/2011 14:50,26,7,2011,14
561361,21294,,100,0,,United Kingdom,7/26/2011 15:40,26,7,2011,15
561362,84415A,,-11,0,,United Kingdom,7/26/2011 15:41,26,7,2011,15
561364,84415B,,-4,0,,United Kingdom,7/26/2011 15:42,26,7,2011,15
561365,84595E,,10,0,,United Kingdom,7/26/2011 15:44,26,7,2011,15
561392,79161A,,15,0,,United Kingdom,7/27/2011 10:09,27,7,2011,10
561475,84584,,-3,0,,United Kingdom,7/27/2011 13:29,27,7,2011,13
561476,21839,,-36,0,,United Kingdom,7/27/2011 13:29,27,7,2011,13
561477,40046A,,20,0,,United Kingdom,7/27/2011 13:30,27,7,2011,13
561478,20954,,-2,0,,United Kingdom,7/27/2011 13:32,27,7,2011,13
561479,21594,,-1,0,,United Kingdom,7/27/2011 13:32,27,7,2011,13
561480,21858,,-12,0,,United Kingdom,7/27/2011 13:32,27,7,2011,13
561481,20684,,-27,0,,United Kingdom,7/27/2011 13:38,27,7,2011,13
561482,21432,,-2,0,,United Kingdom,7/27/2011 13:39,27,7,2011,13
561483,77079,,4,0,,United Kingdom,7/27/2011 13:40,27,7,2011,13
561484,77081,,-39,0,,United Kingdom,7/27/2011 13:41,27,7,2011,13
561486,21765,,-2,0,,United Kingdom,7/27/2011 13:48,27,7,2011,13
561487,22168,,-1,0,,United Kingdom,7/27/2011 13:51,27,7,2011,13
561489,84905,,-2,0,,United Kingdom,7/27/2011 13:52,27,7,2011,13
561490,21275,,3,0,,United Kingdom,7/27/2011 13:54,27,7,2011,13
561491,21781,,-2,0,,United Kingdom,7/27/2011 13:56,27,7,2011,13
561492,22528,,-1,0,,United Kingdom,7/27/2011 13:57,27,7,2011,13
561493,84761,,-11,0,,United Kingdom,7/27/2011 13:59,27,7,2011,13
561494,18097A,,-23,0,,United Kingdom,7/27/2011 14:04,27,7,2011,14
561495,79336,,36,0,,United Kingdom,7/27/2011 14:06,27,7,2011,14
561496,17090D,,-10,0,,United Kingdom,7/27/2011 14:08,27,7,2011,14
561497,21609,,38,0,,United Kingdom,7/27/2011 14:09,27,7,2011,14
561498,21610,,-14,0,,United Kingdom,7/27/2011 14:10,27,7,2011,14
561499,72709,,52,0,,United Kingdom,7/27/2011 14:11,27,7,2011,14
561500,85040B,,-1,0,,United Kingdom,7/27/2011 14:12,27,7,2011,14
561501,21278,,-1,0,,United Kingdom,7/27/2011 14:13,27,7,2011,14
561503,22194,,-4,0,,United Kingdom,7/27/2011 14:14,27,7,2011,14
561504,21361,,-7,0,,United Kingdom,7/27/2011 14:15,27,7,2011,14
561505,84925D,,-12,0,,United Kingdom,7/27/2011 14:16,27,7,2011,14
561506,72051S,,-1,0,,United Kingdom,7/27/2011 14:18,27,7,2011,14
561523,20973,,-45,0,,United Kingdom,7/27/2011 17:38,27,7,2011,17
561524,16020C,,-2,0,,United Kingdom,7/27/2011 17:39,27,7,2011,17
561525,84466,,-1,0,,United Kingdom,7/27/2011 17:40,27,7,2011,17
561526,21051,,-2,0,,United Kingdom,7/27/2011 17:40,27,7,2011,17
561527,20666,,-5,0,,United Kingdom,7/27/2011 17:40,27,7,2011,17
561536,84927E,,-2,0,,United Kingdom,7/28/2011 9:58,28,7,2011,9
561538,84927D,,-1,0,,United Kingdom,7/28/2011 9:58,28,7,2011,9
561539,79026B,,-1,0,,United Kingdom,7/28/2011 10:08,28,7,2011,10
561540,84279B,,-1,0,,United Kingdom,7/28/2011 10:08,28,7,2011,10
561541,21658,,-1,0,,United Kingdom,7/28/2011 10:09,28,7,2011,10
561543,22202,,-1,0,,United Kingdom,7/28/2011 10:10,28,7,2011,10
561553,21392,,-29,0,,United Kingdom,7/28/2011 10:20,28,7,2011,10
561555,37477B,,-11,0,,United Kingdom,7/28/2011 10:21,28,7,2011,10
561557,37477C,,-31,0,,United Kingdom,7/28/2011 10:21,28,7,2011,10
561565,35965,,18,0,,United Kingdom,7/28/2011 10:23,28,7,2011,10
561609,47589,,-1,0,,United Kingdom,7/28/2011 12:24,28,7,2011,12
561639,84799,,-346,0,,United Kingdom,7/28/2011 14:58,28,7,2011,14
561640,84802B,,-125,0,,United Kingdom,7/28/2011 14:58,28,7,2011,14
561652,84847,,2,0,,United Kingdom,7/28/2011 15:50,28,7,2011,15
561660,22502,,1,0,,United Kingdom,7/28/2011 16:18,28,7,2011,16
561663,22501,incorrectly put back into stock,-108,0,,United Kingdom,7/28/2011 16:40,28,7,2011,16
561665,22171,?,142,0,,United Kingdom,7/28/2011 16:55,28,7,2011,16
561666,22502,,30,0,,United Kingdom,7/28/2011 16:59,28,7,2011,16
561668,44091A,,-2,0,,United Kingdom,7/28/2011 17:03,28,7,2011,17
561669,22960,JAM MAKING SET WITH JARS,11,0,12507,Spain,7/28/2011 17:09,28,7,2011,17
561673,23134,,107,0,,United Kingdom,7/28/2011 17:20,28,7,2011,17
561674,21445,,1,0,,United Kingdom,7/28/2011 17:20,28,7,2011,17
561805,23284,,-15,0,,United Kingdom,7/29/2011 14:42,29,7,2011,14
561812,84944,,8,0,,United Kingdom,7/29/2011 15:25,29,7,2011,15
561916,M,Manual,1,0,15581,United Kingdom,8/1/2011 11:44,1,8,2011,11
561918,85127,,-6,0,,United Kingdom,8/1/2011 12:05,1,8,2011,12
561919,85017B,,-188,0,,United Kingdom,8/1/2011 12:08,1,8,2011,12
561920,84352,Damages/samples,-52,0,,United Kingdom,8/1/2011 12:10,1,8,2011,12
561921,22044,,-240,0,,United Kingdom,8/1/2011 12:11,1,8,2011,12
561924,22042,,-197,0,,United Kingdom,8/1/2011 12:27,1,8,2011,12
561927,22740,?,-1060,0,,United Kingdom,8/1/2011 12:49,1,8,2011,12
562134,22722,,1,0,,United Kingdom,8/3/2011 9:50,3,8,2011,9
562135,84847,,1,0,,United Kingdom,8/3/2011 9:50,3,8,2011,9
562164,21257,?,-94,0,,United Kingdom,8/3/2011 12:08,3,8,2011,12
562212,21187,,-97,0,,United Kingdom,8/3/2011 13:28,3,8,2011,13
562215,21147,,100,0,,United Kingdom,8/3/2011 13:45,3,8,2011,13
562278,21391,Sold as 1 on dotcom,-342,0,,United Kingdom,8/4/2011 10:27,4,8,2011,10
562279,21391,,-26,0,,United Kingdom,8/4/2011 10:28,4,8,2011,10
562352,21735,damages,-59,0,,United Kingdom,8/4/2011 13:12,4,8,2011,13
562382,22927,?,-40,0,,United Kingdom,8/4/2011 15:36,4,8,2011,15
562383,22523,?,-90,0,,United Kingdom,8/4/2011 15:37,4,8,2011,15
562384,23175,,-44,0,,United Kingdom,8/4/2011 15:41,4,8,2011,15
562385,47559B,,-84,0,,United Kingdom,8/4/2011 15:42,4,8,2011,15
562386,84596L,,-21,0,,United Kingdom,8/4/2011 15:43,4,8,2011,15
562390,21246,,-92,0,,United Kingdom,8/4/2011 16:00,4,8,2011,16
562391,22854,,-40,0,,United Kingdom,8/4/2011 16:02,4,8,2011,16
562463,85152,,-6,0,,United Kingdom,8/5/2011 11:30,5,8,2011,11
562464,20701,,-24,0,,United Kingdom,8/5/2011 11:31,5,8,2011,11
562544,84920,,-9,0,,United Kingdom,8/5/2011 15:46,5,8,2011,15
562546,20694,?,-110,0,,United Kingdom,8/5/2011 15:46,5,8,2011,15
562547,21918,,-343,0,,United Kingdom,8/5/2011 15:49,5,8,2011,15
562548,23084,,-84,0,,United Kingdom,8/5/2011 16:00,5,8,2011,16
562653,21359,,-30,0,,United Kingdom,8/8/2011 13:35,8,8,2011,13
562714,22501,,64,0,,United Kingdom,8/8/2011 15:23,8,8,2011,15
562785,21033,,-455,0,,United Kingdom,8/9/2011 13:32,9,8,2011,13
562855,84800M,,-124,0,,United Kingdom,8/10/2011 10:16,10,8,2011,10
562945,79000,,425,0,,United Kingdom,8/11/2011 9:35,11,8,2011,9
562973,23157,SET OF 6 NATIVITY MAGNETS ,240,0,14911,EIRE,8/11/2011 11:42,11,8,2011,11
563015,46000M,POLYESTER FILLER PAD 45x45cm,160,0,,United Kingdom,8/11/2011 12:24,11,8,2011,12
563015,46000S,POLYESTER FILLER PAD 40x40cm,220,0,,United Kingdom,8/11/2011 12:24,11,8,2011,12
563101,22084,,1,0,,United Kingdom,8/12/2011 10:07,12,8,2011,10
563102,21359,,1,0,,United Kingdom,8/12/2011 10:07,12,8,2011,10
563105,22194,,2,0,,United Kingdom,8/12/2011 10:15,12,8,2011,10
563106,21658,,3,0,,United Kingdom,8/12/2011 10:15,12,8,2011,10
563108,21033,,37,0,,United Kingdom,8/12/2011 10:18,12,8,2011,10
563148,21033,,-37,0,,United Kingdom,8/12/2011 11:35,12,8,2011,11
563244,22740,,-36,0,,United Kingdom,8/15/2011 10:49,15,8,2011,10
563359,23084,,20,0,,United Kingdom,8/15/2011 14:56,15,8,2011,14
563445,85049D,,1,0,,United Kingdom,8/16/2011 14:18,16,8,2011,14
563447,21033,,50,0,,United Kingdom,8/16/2011 14:25,16,8,2011,14
563449,85152,,2,0,,United Kingdom,8/16/2011 14:28,16,8,2011,14
563452,21033,,12,0,,United Kingdom,8/16/2011 14:34,16,8,2011,14
563453,21033,taig adjust no stock,-24,0,,United Kingdom,8/16/2011 14:34,16,8,2011,14
563568,20774,,12,0,,United Kingdom,8/17/2011 14:45,17,8,2011,14
563650,79163,,-156,0,,United Kingdom,8/18/2011 10:43,18,8,2011,10
563652,22461,,-36,0,,United Kingdom,8/18/2011 10:43,18,8,2011,10
563700,85106,,-553,0,,United Kingdom,8/18/2011 13:55,18,8,2011,13
563701,85106,,20,0,,United Kingdom,8/18/2011 13:55,18,8,2011,13
563702,85107,,65,0,,United Kingdom,8/18/2011 13:55,18,8,2011,13
563704,37342,,-66,0,,United Kingdom,8/18/2011 14:03,18,8,2011,14
563715,90120D,,-18,0,,United Kingdom,8/18/2011 16:08,18,8,2011,16
564220,20684,,1,0,,United Kingdom,8/24/2011 9:34,24,8,2011,9
564229,82583,amazon,20,0,,United Kingdom,8/24/2011 10:20,24,8,2011,10
564530,22683,FRENCH BLUE METAL DOOR SIGN 8,3,0,,United Kingdom,8/25/2011 14:57,25,8,2011,14
564530,22682,FRENCH BLUE METAL DOOR SIGN 7,1,0,,United Kingdom,8/25/2011 14:57,25,8,2011,14
564530,22681,FRENCH BLUE METAL DOOR SIGN 6,3,0,,United Kingdom,8/25/2011 14:57,25,8,2011,14
564530,22680,FRENCH BLUE METAL DOOR SIGN 5,1,0,,United Kingdom,8/25/2011 14:57,25,8,2011,14
564530,22679,FRENCH BLUE METAL DOOR SIGN 4,3,0,,United Kingdom,8/25/2011 14:57,25,8,2011,14
564530,22678,FRENCH BLUE METAL DOOR SIGN 3,3,0,,United Kingdom,8/25/2011 14:57,25,8,2011,14
564530,22677,FRENCH BLUE METAL DOOR SIGN 2,4,0,,United Kingdom,8/25/2011 14:57,25,8,2011,14
564530,21172,PARTY METAL SIGN ,1,0,,United Kingdom,8/25/2011 14:57,25,8,2011,14
564530,21116,OWL DOORSTOP,1,0,,United Kingdom,8/25/2011 14:57,25,8,2011,14
564530,20682,RED RETROSPOT CHILDRENS UMBRELLA,1,0,,United Kingdom,8/25/2011 14:57,25,8,2011,14
564530,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,0,,United Kingdom,8/25/2011 14:57,25,8,2011,14
564530,22692,DOORMAT WELCOME TO OUR HOME,1,0,,United Kingdom,8/25/2011 14:57,25,8,2011,14
564530,22686,FRENCH BLUE METAL DOOR SIGN No,2,0,,United Kingdom,8/25/2011 14:57,25,8,2011,14
564530,22627,MINT KITCHEN SCALES,3,0,,United Kingdom,8/25/2011 14:57,25,8,2011,14
564530,22427,ENAMEL FLOWER JUG CREAM,1,0,,United Kingdom,8/25/2011 14:57,25,8,2011,14
564530,22366,DOORMAT AIRMAIL ,1,0,,United Kingdom,8/25/2011 14:57,25,8,2011,14
564530,22365,DOORMAT RESPECTABLE HOUSE,1,0,,United Kingdom,8/25/2011 14:57,25,8,2011,14
564530,22362,GLASS JAR PEACOCK BATH SALTS,1,0,,United Kingdom,8/25/2011 14:57,25,8,2011,14
564530,22363,GLASS JAR MARMALADE ,1,0,,United Kingdom,8/25/2011 14:57,25,8,2011,14
564530,22359,GLASS JAR KINGS CHOICE,1,0,,United Kingdom,8/25/2011 14:57,25,8,2011,14
564530,22357,KINGS CHOICE BISCUIT TIN,1,0,,United Kingdom,8/25/2011 14:57,25,8,2011,14
564530,21899,GARAGE KEY FOB,1,0,,United Kingdom,8/25/2011 14:57,25,8,2011,14
564530,21900,"KEY FOB , SHED",1,0,,United Kingdom,8/25/2011 14:57,25,8,2011,14
564530,21901,"KEY FOB , BACK DOOR ",1,0,,United Kingdom,8/25/2011 14:57,25,8,2011,14
564530,21561,DINOSAUR LUNCH BOX WITH CUTLERY,1,0,,United Kingdom,8/25/2011 14:57,25,8,2011,14
564530,21452,TOADSTOOL MONEY BOX,1,0,,United Kingdom,8/25/2011 14:57,25,8,2011,14
564530,22685,FRENCH BLUE METAL DOOR SIGN 0,3,0,,United Kingdom,8/25/2011 14:57,25,8,2011,14
564530,22676,FRENCH BLUE METAL DOOR SIGN 1,3,0,,United Kingdom,8/25/2011 14:57,25,8,2011,14
564530,22684,FRENCH BLUE METAL DOOR SIGN 9,1,0,,United Kingdom,8/25/2011 14:57,25,8,2011,14
564533,23348,,100,0,,United Kingdom,8/25/2011 15:09,25,8,2011,15
564633,23084,,400,0,,United Kingdom,8/26/2011 12:14,26,8,2011,12
564644,82583,,5,0,,United Kingdom,8/26/2011 13:35,26,8,2011,13
564645,82583,amazon,44,0,,United Kingdom,8/26/2011 13:38,26,8,2011,13
564651,23270,SET OF 2 CERAMIC PAINTED HEARTS ,96,0,14646,Netherlands,8/26/2011 14:19,26,8,2011,14
564651,23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,192,0,14646,Netherlands,8/26/2011 14:19,26,8,2011,14
564651,22955,36 FOIL STAR CAKE CASES ,144,0,14646,Netherlands,8/26/2011 14:19,26,8,2011,14
564651,21786,POLKADOT RAIN HAT ,144,0,14646,Netherlands,8/26/2011 14:19,26,8,2011,14
564667,23084,,-400,0,,United Kingdom,8/26/2011 15:08,26,8,2011,15
564761,gift_0001_30,,30,0,,United Kingdom,8/30/2011 10:48,30,8,2011,10
564762,gift_0001_10,,30,0,,United Kingdom,8/30/2011 10:48,30,8,2011,10
564914,85132C,damages,-109,0,,United Kingdom,8/31/2011 12:40,31,8,2011,12
564915,21673,,26,0,,United Kingdom,8/31/2011 12:41,31,8,2011,12
564916,22157,,31,0,,United Kingdom,8/31/2011 12:42,31,8,2011,12
564917,79000,,245,0,,United Kingdom,8/31/2011 12:42,31,8,2011,12
564918,16046,,21,0,,United Kingdom,8/31/2011 12:42,31,8,2011,12
564919,23284,,8,0,,United Kingdom,8/31/2011 12:43,31,8,2011,12
564920,48116,,8,0,,United Kingdom,8/31/2011 12:43,31,8,2011,12
564921,85214,,6,0,,United Kingdom,8/31/2011 12:43,31,8,2011,12
564922,22084,,5,0,,United Kingdom,8/31/2011 12:43,31,8,2011,12
564923,21868,,2,0,,United Kingdom,8/31/2011 12:44,31,8,2011,12
564924,21272,,1,0,,United Kingdom,8/31/2011 12:44,31,8,2011,12
564925,21662,,1,0,,United Kingdom,8/31/2011 12:45,31,8,2011,12
564926,22968,,9,0,,United Kingdom,8/31/2011 12:45,31,8,2011,12
564927,23175,,2,0,,United Kingdom,8/31/2011 12:45,31,8,2011,12
564928,35966,,1,0,,United Kingdom,8/31/2011 12:46,31,8,2011,12
564929,37501,,1,0,,United Kingdom,8/31/2011 12:46,31,8,2011,12
565042,85185B,,-27,0,,United Kingdom,8/31/2011 17:01,31,8,2011,17
565043,22171,,8,0,,United Kingdom,8/31/2011 17:01,31,8,2011,17
565045,21670,,-115,0,,United Kingdom,8/31/2011 17:03,31,8,2011,17
565046,22606,,-49,0,,United Kingdom,8/31/2011 17:04,31,8,2011,17
565047,21257,,7,0,,United Kingdom,8/31/2011 17:04,31,8,2011,17
565048,84976,,-66,0,,United Kingdom,8/31/2011 17:06,31,8,2011,17
565049,21907,,-77,0,,United Kingdom,8/31/2011 17:09,31,8,2011,17
565052,21179,,-60,0,,United Kingdom,8/31/2011 17:11,31,8,2011,17
565055,21172,,-10,0,,United Kingdom,8/31/2011 17:11,31,8,2011,17
565057,82551,,-110,0,,United Kingdom,8/31/2011 17:12,31,8,2011,17
565060,21165,,-46,0,,United Kingdom,8/31/2011 17:15,31,8,2011,17
565063,21175,,-18,0,,United Kingdom,8/31/2011 17:15,31,8,2011,17
565069,20665,,-49,0,,United Kingdom,8/31/2011 17:18,31,8,2011,17
565070,85032D,,171,0,,United Kingdom,8/31/2011 17:18,31,8,2011,17
565071,84754,,-242,0,,United Kingdom,8/31/2011 17:21,31,8,2011,17
565072,21820,,-210,0,,United Kingdom,8/31/2011 17:22,31,8,2011,17
565081,21067,,1,0,,United Kingdom,9/1/2011 9:03,1,9,2011,9
565275,90209C,,-72,0,,United Kingdom,9/2/2011 11:08,2,9,2011,11
565288,23135,?,101,0,,United Kingdom,9/2/2011 11:43,2,9,2011,11
565296,84929,code mix up? 84930,-967,0,,United Kingdom,9/2/2011 12:04,2,9,2011,12
565297,84877D,?,-203,0,,United Kingdom,9/2/2011 12:06,2,9,2011,12
565302,21682,?display?,-156,0,,United Kingdom,9/2/2011 12:16,2,9,2011,12
565304,16259,,-3167,0,,United Kingdom,9/2/2011 12:18,2,9,2011,12
565306,21830,sold as 1,-252,0,,United Kingdom,9/2/2011 12:20,2,9,2011,12
565307,21830,?,-443,0,,United Kingdom,9/2/2011 12:20,2,9,2011,12
565308,21829,sold as 1,-432,0,,United Kingdom,9/2/2011 12:22,2,9,2011,12
565310,21829,?missing,-1897,0,,United Kingdom,9/2/2011 12:26,2,9,2011,12
565314,84660C,,-21,0,,United Kingdom,9/2/2011 12:43,2,9,2011,12
565319,23348,,225,0,,United Kingdom,9/2/2011 13:07,2,9,2011,13
565368,21784,,1,0,,United Kingdom,9/2/2011 14:59,2,9,2011,14
565369,37342,,1,0,,United Kingdom,9/2/2011 15:02,2,9,2011,15
565370,82494L,crushed ctn,-33,0,,United Kingdom,9/2/2011 15:04,2,9,2011,15
565371,82483,crushed,-13,0,,United Kingdom,9/2/2011 15:04,2,9,2011,15
565376,21682,,144,0,,United Kingdom,9/2/2011 15:10,2,9,2011,15
565385,22435,?missing,-434,0,,United Kingdom,9/2/2011 15:46,2,9,2011,15
565389,47343A,,-16,0,,United Kingdom,9/2/2011 16:19,2,9,2011,16
565543,22502,,8,0,,United Kingdom,9/5/2011 12:07,5,9,2011,12
565544,84989A,,1,0,,United Kingdom,9/5/2011 12:09,5,9,2011,12
565545,20973,,1,0,,United Kingdom,9/5/2011 12:09,5,9,2011,12
565556,POST,,750,0,,United Kingdom,9/5/2011 12:14,5,9,2011,12
565797,47570B,,1,0,,United Kingdom,9/7/2011 10:15,7,9,2011,10
565798,85232D,,1,0,,United Kingdom,9/7/2011 10:15,7,9,2011,10
565935,23064,Crushed,-8,0,,United Kingdom,9/8/2011 10:46,8,9,2011,10
565938,23066,,-13,0,,United Kingdom,9/8/2011 10:54,8,9,2011,10
566064,22355,test,1,0,,United Kingdom,9/8/2011 15:53,8,9,2011,15
566065,84660C,,1,0,,United Kingdom,9/8/2011 16:14,8,9,2011,16
566066,15060B,,-52,0,,United Kingdom,9/8/2011 16:36,8,9,2011,16
566067,20686,,-95,0,,United Kingdom,9/8/2011 16:36,8,9,2011,16
566068,22268,,-86,0,,United Kingdom,9/8/2011 16:37,8,9,2011,16
566121,23306,,-682,0,,United Kingdom,9/9/2011 10:56,9,9,2011,10
566122,23084,temp adjustment,-484,0,,United Kingdom,9/9/2011 10:57,9,9,2011,10
566316,23306,,682,0,,United Kingdom,9/12/2011 10:07,12,9,2011,10
566323,22035,,1,0,,United Kingdom,9/12/2011 12:02,12,9,2011,12
566324,22035,taig adjust,1,0,,United Kingdom,9/12/2011 12:03,12,9,2011,12
566325,22035,taig adjust,36,0,,United Kingdom,9/12/2011 12:03,12,9,2011,12
566327,23084,allocate stock for dotcom orders ta,4,0,,United Kingdom,9/12/2011 12:13,12,9,2011,12
566449,20856,??,-140,0,,United Kingdom,9/12/2011 16:07,12,9,2011,16
566476,23084,add stock to allocate online orders,2,0,,United Kingdom,9/13/2011 9:01,13,9,2011,9
566478,23084,for online retail orders,1,0,,United Kingdom,9/13/2011 9:03,13,9,2011,9
566493,23284,,1,0,,United Kingdom,9/13/2011 10:52,13,9,2011,10
566573,22823,test,-22,0,,United Kingdom,9/13/2011 13:10,13,9,2011,13
566574,22823,test,22,0,,United Kingdom,9/13/2011 13:14,13,9,2011,13
566593,22035,,18,0,,United Kingdom,9/13/2011 14:59,13,9,2011,14
566615,23084,,344,0,,United Kingdom,9/13/2011 17:30,13,9,2011,17
566710,16207B,,-4,0,,United Kingdom,9/14/2011 12:03,14,9,2011,12
566711,21578,,-31,0,,United Kingdom,9/14/2011 12:03,14,9,2011,12
566712,22030,??,-635,0,,United Kingdom,9/14/2011 12:04,14,9,2011,12
566762,85232D,,143,0,,United Kingdom,9/14/2011 17:35,14,9,2011,17
566763,84708B,,-5,0,,United Kingdom,9/14/2011 17:48,14,9,2011,17
566764,23065,,-13,0,,United Kingdom,9/14/2011 17:49,14,9,2011,17
566765,22244,,-9,0,,United Kingdom,9/14/2011 17:50,14,9,2011,17
566766,21311,,-117,0,,United Kingdom,9/14/2011 17:51,14,9,2011,17
566767,20977,,-188,0,,United Kingdom,9/14/2011 17:52,14,9,2011,17
566768,16045,,-3667,0,,United Kingdom,9/14/2011 17:53,14,9,2011,17
566924,79163,,15,0,,United Kingdom,9/15/2011 15:17,15,9,2011,15
566977,48173C,,-54,0,,United Kingdom,9/16/2011 9:47,16,9,2011,9
566982,85049B,Amazon,1,0,,United Kingdom,9/16/2011 10:15,16,9,2011,10
566983,23084,Amazon,1,0,,United Kingdom,9/16/2011 10:16,16,9,2011,10
567056,22050,,25,0,,United Kingdom,9/16/2011 11:39,16,9,2011,11
567057,84725,,-8,0,,United Kingdom,9/16/2011 11:39,16,9,2011,11
567058,22453,,-12,0,,United Kingdom,9/16/2011 11:40,16,9,2011,11
567059,22452,,-63,0,,United Kingdom,9/16/2011 11:41,16,9,2011,11
567060,22445,,-62,0,,United Kingdom,9/16/2011 11:41,16,9,2011,11
567061,84877B,,-27,0,,United Kingdom,9/16/2011 11:42,16,9,2011,11
567063,23135,,-27,0,,United Kingdom,9/16/2011 11:50,16,9,2011,11
567064,23135,,27,0,,United Kingdom,9/16/2011 11:51,16,9,2011,11
567113,85215,Damaged,-29,0,,United Kingdom,9/16/2011 13:39,16,9,2011,13
567125,21246,damaged,-2,0,,United Kingdom,9/16/2011 13:49,16,9,2011,13
567127,85230E,Damaged,-48,0,,United Kingdom,9/16/2011 14:01,16,9,2011,14
567129,72127,found box,24,0,,United Kingdom,9/16/2011 14:05,16,9,2011,14
567131,21830,damaged,192,0,,United Kingdom,9/16/2011 14:13,16,9,2011,14
567132,21830,OOPS ! adjustment,-384,0,,United Kingdom,9/16/2011 14:14,16,9,2011,14
567133,85185B,Found in w/hse,50,0,,United Kingdom,9/16/2011 14:17,16,9,2011,14
567137,84929,found,600,0,,United Kingdom,9/16/2011 14:39,16,9,2011,14
567143,21179,damaged,-14,0,,United Kingdom,9/16/2011 15:02,16,9,2011,15
567149,35607B,thrown away,-9,0,,United Kingdom,9/16/2011 15:29,16,9,2011,15
567150,35817P,thrown away,-44,0,,United Kingdom,9/16/2011 15:29,16,9,2011,15
567151,35815P,,34,0,,United Kingdom,9/16/2011 15:51,16,9,2011,15
567152,35598C,found,3,0,,United Kingdom,9/16/2011 15:58,16,9,2011,15
567201,23084,website fixed,110,0,,United Kingdom,9/19/2011 10:28,19,9,2011,10
567207,35592T,,4,0,,United Kingdom,9/19/2011 11:01,19,9,2011,11
